Project,Commit,Lines Added in Fixed Version,Lines Deleted in Fixed Version,Hunks in Fixed Version,project,codeLink,CWE ID,CVE ID
linux,c9b92530a723ac5ef8e352885a1862b18f31b2f5,3.0,4.0,3.0,linux,https://github.com/torvalds/linux/commit/c9b92530a723ac5ef8e352885a1862b18f31b2f5,CWE-20,CVE-2015-7509
linux,cbdb967af3d54993f5814f1cee0ed311a055377d,6.0,14.0,5.0,linux,https://github.com/torvalds/linux/commit/cbdb967af3d54993f5814f1cee0ed311a055377d,CWE-399,CVE-2015-8104
linux,ccf7abb93af09ad0868ae9033d1ca8108bdaec82,33.0,58.0,23.0,linux,https://github.com/torvalds/linux/commit/ccf7abb93af09ad0868ae9033d1ca8108bdaec82,CWE-835,CVE-2017-6214
linux,ccfe8c3f7e52ae83155cb038753f4c75b774ca8a,59.0,115.0,6.0,linux,https://github.com/torvalds/linux/commit/ccfe8c3f7e52ae83155cb038753f4c75b774ca8a,CWE-119,CVE-2015-3331
linux,ceabee6c59943bdd5e1da1a6a20dc7ee5f8113a2,2.0,1.0,2.0,linux,https://github.com/torvalds/linux/commit/ceabee6c59943bdd5e1da1a6a20dc7ee5f8113a2,CWE-399,CVE-2019-15921
linux,cfa39381173d5f969daf43582c95ad679189cbc9,3.0,2.0,3.0,linux,https://github.com/torvalds/linux/commit/cfa39381173d5f969daf43582c95ad679189cbc9,CWE-362,CVE-2019-6974
linux,d114b9fe78c8d6fc6e70808c2092aa307c36dc8e,9.0,4.0,1.0,linux,https://github.com/torvalds/linux/commit/d114b9fe78c8d6fc6e70808c2092aa307c36dc8e,CWE-119,CVE-2015-4002
linux,d1442d85cc30ea75f7d399474ca738e0bc96f715,90.0,32.0,8.0,linux,https://github.com/torvalds/linux/commit/d1442d85cc30ea75f7d399474ca738e0bc96f715,CWE-264,CVE-2014-3647
linux,d157bd761585605b7882935ffb86286919f62ea1,3.0,0.0,1.0,linux,https://github.com/torvalds/linux/commit/d157bd761585605b7882935ffb86286919f62ea1,CWE-189,CVE-2016-3135
linux,d199fab63c11998a602205f7ee7ff7c05c97164b,44.0,63.0,12.0,linux,https://github.com/torvalds/linux/commit/d199fab63c11998a602205f7ee7ff7c05c97164b,CWE-416,CVE-2017-6346
linux,d26c25a9d19b5976b319af528886f89cf455692d,45.0,0.0,3.0,linux,https://github.com/torvalds/linux/commit/d26c25a9d19b5976b319af528886f89cf455692d,CWE-20,CVE-2018-18021
linux,d4fdf8ba0e5808ba9ad6b44337783bd9935e0982,4.0,1.0,2.0,linux,https://github.com/torvalds/linux/commit/d4fdf8ba0e5808ba9ad6b44337783bd9935e0982,CWE-476,CVE-2017-18241
linux,d52fc5dde171f030170a6cb78034d166b13c9445,7.0,5.0,1.0,linux,https://github.com/torvalds/linux/commit/d52fc5dde171f030170a6cb78034d166b13c9445,CWE-264,CVE-2012-2123
linux,d558023207e008a4476a3b7bb8706b2a2bf5d84f,57.0,142.0,18.0,linux,https://github.com/torvalds/linux/commit/d558023207e008a4476a3b7bb8706b2a2bf5d84f,CWE-399,CVE-2013-7348
linux,d974baa398f34393db76be45f7d4d04fbdbb4a0a,14.0,2.0,4.0,linux,https://github.com/torvalds/linux/commit/d974baa398f34393db76be45f7d4d04fbdbb4a0a,CWE-399,CVE-2014-3690
linux,dad48e73127ba10279ea33e6dbc8d3905c4d31c0,11.0,1.0,2.0,linux,https://github.com/torvalds/linux/commit/dad48e73127ba10279ea33e6dbc8d3905c4d31c0,CWE-119,CVE-2017-18193
linux,dd504589577d8e8e70f51f997ad487a4cb6c026f,43.0,9.0,6.0,linux,https://github.com/torvalds/linux/commit/dd504589577d8e8e70f51f997ad487a4cb6c026f,CWE-476,CVE-2015-8970
linux,dee1f973ca341c266229faa5a1a5bb268bed3531,46.0,11.0,7.0,linux,https://github.com/torvalds/linux/commit/dee1f973ca341c266229faa5a1a5bb268bed3531,CWE-362,CVE-2012-4508
linux,df80cd9b28b9ebaa284a41df611dbf3a2d05ca74,10.0,173.0,9.0,linux,https://github.com/torvalds/linux/commit/df80cd9b28b9ebaa284a41df611dbf3a2d05ca74,CWE-416,CVE-2017-15115
linux,dfcb9f4f99f1e9a49e43398a7bfbf56927544af1,6.0,2.0,2.0,linux,https://github.com/torvalds/linux/commit/dfcb9f4f99f1e9a49e43398a7bfbf56927544af1,CWE-415,CVE-2017-6353
linux,e0c9c0afd2fc958ffa34b697972721d81df8a56f,6.0,2.0,3.0,linux,https://github.com/torvalds/linux/commit/e0c9c0afd2fc958ffa34b697972721d81df8a56f,CWE-200,CVE-2015-4176
linux,e3211c120a85b792978bcb4be7b2886df18d27f0,2.0,2.0,1.0,linux,https://github.com/torvalds/linux/commit/e3211c120a85b792978bcb4be7b2886df18d27f0,CWE-264,CVE-2013-1959
linux,e40607cbe270a9e8360907cb1e62ddf0736e4864,3.0,0.0,1.0,linux,https://github.com/torvalds/linux/commit/e40607cbe270a9e8360907cb1e62ddf0736e4864,CWE-399,CVE-2014-7841
linux,e40f193f5bb022e927a57a4f5d5194e4f12ddb74,11.0,8.0,3.0,linux,https://github.com/torvalds/linux/commit/e40f193f5bb022e927a57a4f5d5194e4f12ddb74,CWE-399,CVE-2013-4592
linux,ea25f914dc164c8d56b36147ecc86bc65f83c469,1.0,0.0,1.0,linux,https://github.com/torvalds/linux/commit/ea25f914dc164c8d56b36147ecc86bc65f83c469,CWE-119,CVE-2017-17857
linux,ec0223ec48a90cb605244b45f7c62de856403729,7.0,0.0,1.0,linux,https://github.com/torvalds/linux/commit/ec0223ec48a90cb605244b45f7c62de856403729,CWE-20,CVE-2014-0101
linux,ecd7918745234e423dd87fcc0c077da557909720,28.0,9.0,3.0,linux,https://github.com/torvalds/linux/commit/ecd7918745234e423dd87fcc0c077da557909720,CWE-200,CVE-2012-6536
linux,ed8cd3b2cd61004cab85380c52b1817aca1ca49b,101.0,83.0,16.0,linux,https://github.com/torvalds/linux/commit/ed8cd3b2cd61004cab85380c52b1817aca1ca49b,CWE-189,CVE-2012-2383
linux,edbd58be15a957f6a760c4a514cd475217eb97fd,11.0,3.0,6.0,linux,https://github.com/torvalds/linux/commit/edbd58be15a957f6a760c4a514cd475217eb97fd,CWE-119,CVE-2017-14497
linux,ee8413b01045c74340aa13ad5bdf905de32be736,1.0,1.0,1.0,linux,https://github.com/torvalds/linux/commit/ee8413b01045c74340aa13ad5bdf905de32be736,CWE-362,CVE-2016-2545
linux,f0ec1aaf54caddd21c259aea8b2ecfbde4ee4fb9,7.0,3.0,1.0,linux,https://github.com/torvalds/linux/commit/f0ec1aaf54caddd21c259aea8b2ecfbde4ee4fb9,CWE-399,CVE-2012-3510
linux,f1e255d60ae66a9f672ff9a207ee6cd8e33d2679,6.0,17.0,2.0,linux,https://github.com/torvalds/linux/commit/f1e255d60ae66a9f672ff9a207ee6cd8e33d2679,CWE-20,CVE-2018-16276
linux,f3747379accba8e95d70cec0eae0582c8c182050,8.0,19.0,3.0,linux,https://github.com/torvalds/linux/commit/f3747379accba8e95d70cec0eae0582c8c182050,CWE-362,CVE-2015-0239
linux,f5364c150aa645b3d7daa21b5c0b9feaa1c9cd6d,470.0,365.0,95.0,linux,https://github.com/torvalds/linux/commit/f5364c150aa645b3d7daa21b5c0b9feaa1c9cd6d,CWE-119,CVE-2016-1583
linux,f5563318ff1bde15b10e736e97ffce13be08bc1a,6.0,1.0,2.0,linux,https://github.com/torvalds/linux/commit/f5563318ff1bde15b10e736e97ffce13be08bc1a,CWE-119,CVE-2013-7027
linux,f63a8daa5812afef4f06c962351687e1ff9ccb2b,211.0,41.0,26.0,linux,https://github.com/torvalds/linux/commit/f63a8daa5812afef4f06c962351687e1ff9ccb2b,CWE-264,CVE-2016-6787
linux,f8e9881c2aef1e982e5abc25c046820cd0b7cf64,2.0,4.0,1.0,linux,https://github.com/torvalds/linux/commit/f8e9881c2aef1e982e5abc25c046820cd0b7cf64,CWE-399,CVE-2011-4087
linux,fc3a9157d3148ab91039c75423da8ef97be3e105,10.0,4.0,1.0,linux,https://github.com/torvalds/linux/commit/fc3a9157d3148ab91039c75423da8ef97be3e105,CWE-362,CVE-2010-5313
linux,fdc81f45e9f57858da6351836507fbcf1b7583ee,6.0,12.0,1.0,linux,https://github.com/torvalds/linux/commit/fdc81f45e9f57858da6351836507fbcf1b7583ee,CWE-189,CVE-2015-5707
lxc,16af238036a5464ae8f2420ed3af214f0de875f9,98.0,43.0,2.0,lxc,https://github.com/lxc/lxc/commit/16af238036a5464ae8f2420ed3af214f0de875f9,CWE-862,CVE-2017-5985
lxc,5c3fcae78b63ac9dd56e36075903921bd9461f9e,93.0,13.0,8.0,lxc,https://github.com/lxc/lxc/commit/5c3fcae78b63ac9dd56e36075903921bd9461f9e,CWE-17,CVE-2015-1334
lxc,81f466d05f2a89cb4f122ef7f593ff3f279b165c,140.0,56.0,20.0,lxc,https://github.com/lxc/lxc/commit/81f466d05f2a89cb4f122ef7f593ff3f279b165c,CWE-264,CVE-2016-8649
mapserver,3a10f6b829297dae63492a8c63385044bc6953ed,54.0,189.0,20.0,mapserver,https://github.com/mapserver/mapserver/commit/3a10f6b829297dae63492a8c63385044bc6953ed,CWE-89,CVE-2013-7262
mbedtls,5224a7544c95552553e2e6be0b4a789956a6464e,1.0,1.0,1.0,mbedtls,https://github.com/ARMmbed/mbedtls/commit/5224a7544c95552553e2e6be0b4a789956a6464e,CWE-125,CVE-2018-9989
mbedtls,740b218386083dc708ce98ccc94a63a95cd5629e,7.0,9.0,2.0,mbedtls,https://github.com/ARMmbed/mbedtls/commit/740b218386083dc708ce98ccc94a63a95cd5629e,CWE-125,CVE-2018-9989
mbedtls,a1098f81c252b317ad34ea978aea2bc47760b215,10.0,3.0,4.0,mbedtls,https://github.com/ARMmbed/mbedtls/commit/a1098f81c252b317ad34ea978aea2bc47760b215,CWE-119,CVE-2018-9988
mbedtls,d15795acd5074e0b44e71f7ede8bdfe1b48591fc,17.0,7.0,3.0,mbedtls,https://github.com/ARMmbed/mbedtls/commit/d15795acd5074e0b44e71f7ede8bdfe1b48591fc,CWE-287,CVE-2017-14032
memcached,a8c4a82787b8b6c256d61bd5c42fb7f92d1bae00,11.0,1.0,2.0,memcached,https://github.com/memcached/memcached/commit/a8c4a82787b8b6c256d61bd5c42fb7f92d1bae00,CWE-190,CVE-2018-1000127
miniupnp,13585f15c7f7dc28bbbba1661efb280d530d114c,7.0,0.0,1.0,miniupnp,https://github.com/miniupnp/miniupnp/commit/13585f15c7f7dc28bbbba1661efb280d530d114c,CWE-476,CVE-2019-12109
miniupnp,7aeb624b44f86d335841242ff427433190e7168a,4.0,5.0,2.0,miniupnp,https://github.com/miniupnp/miniupnp/commit/7aeb624b44f86d335841242ff427433190e7168a,CWE-119,CVE-2017-1000494
mruby,778500563a9f7ceba996937dc886bd8cde29b42b,9.0,9.0,2.0,mruby,https://github.com/mruby/mruby/commit/778500563a9f7ceba996937dc886bd8cde29b42b,CWE-125,CVE-2018-12248
nbd,741495cb08503fd32a9d22648e63b64390c601f4,158.0,13.0,3.0,nbd,https://github.com/yoe/nbd/commit/741495cb08503fd32a9d22648e63b64390c601f4,CWE-399,CVE-2013-7441
neomutt,3c49c44be9b459d9c616bcaef6eb5d51298c1741,7.0,0.0,1.0,neomutt,https://github.com/neomutt/neomutt/commit/3c49c44be9b459d9c616bcaef6eb5d51298c1741,CWE-20,CVE-2018-14351
ngiflib,cf429e0a2fe26b5f01ce0c8e9b79432e94509b6e,7.0,2.0,2.0,ngiflib,https://github.com/miniupnp/ngiflib/commit/cf429e0a2fe26b5f01ce0c8e9b79432e94509b6e,CWE-119,CVE-2018-10717
oniguruma,b690371bbf97794b4a1d3f295d4fb9a8b05d402d,17.0,10.0,1.0,oniguruma,https://github.com/kkos/oniguruma/commit/b690371bbf97794b4a1d3f295d4fb9a8b05d402d,CWE-476,CVE-2017-9229
openjpeg,162f6199c0cd3ec1c6c6dc65e41b2faab92b2d91,8.0,1.0,1.0,openjpeg,https://github.com/uclouvain/openjpeg/commit/162f6199c0cd3ec1c6c6dc65e41b2faab92b2d91,CWE-119,CVE-2016-4796
openjpeg,397f62c0a838e15d667ef50e27d5d011d2c79c04,3.0,2.0,1.0,openjpeg,https://github.com/uclouvain/openjpeg/commit/397f62c0a838e15d667ef50e27d5d011d2c79c04,CWE-119,CVE-2016-10504
openjpeg,c16bc057ba3f125051c9966cf1f5b68a05681de4,7.0,1.0,1.0,openjpeg,https://github.com/uclouvain/openjpeg/commit/c16bc057ba3f125051c9966cf1f5b68a05681de4,CWE-125,CVE-2016-7163
openjpeg,d27ccf01c68a31ad62b33d2dc1ba2bb1eeaafe7b,33.0,0.0,3.0,openjpeg,https://github.com/uclouvain/openjpeg/commit/d27ccf01c68a31ad62b33d2dc1ba2bb1eeaafe7b,CWE-369,CVE-2016-10506
openssl,8108e0a6db133f3375608303fdd2083eb5115062,15.0,14.0,9.0,openssl,https://github.com/ruby/openssl/commit/8108e0a6db133f3375608303fdd2083eb5115062,CWE-310,CVE-2016-7798
optee_os,70697bf3c5dc3d201341b01a1a8e5bc6d2fb48f8,12.0,2.0,2.0,optee_os,https://github.com/OP-TEE/optee_os/commit/70697bf3c5dc3d201341b01a1a8e5bc6d2fb48f8,CWE-119,CVE-2019-1010298
optee_os,a637243270fc1faae16de059091795c32d86e65e,12.0,2.0,2.0,optee_os,https://github.com/OP-TEE/optee_os/commit/a637243270fc1faae16de059091795c32d86e65e,CWE-119,CVE-2019-1010297
optee_os,b60e1cee406a1ff521145ab9534370dfb85dd592,8.0,1.0,2.0,optee_os,https://github.com/OP-TEE/optee_os/commit/b60e1cee406a1ff521145ab9534370dfb85dd592,CWE-119,CVE-2019-1010296
optee_os,d5c5b0b77b2b589666024d219a8007b3f5b6faeb,15.0,3.0,4.0,optee_os,https://github.com/OP-TEE/optee_os/commit/d5c5b0b77b2b589666024d219a8007b3f5b6faeb,CWE-119,CVE-2019-1010295
pgbouncer,edab5be6665b9e8de66c25ba527509b229468573,6.0,0.0,1.0,pgbouncer,https://github.com/pgbouncer/pgbouncer/commit/edab5be6665b9e8de66c25ba527509b229468573,CWE-476,CVE-2015-4054
php-src,16b3003ffc6393e250f069aa28a78dc5a2c064b2,346.0,430.0,39.0,php-src,https://github.com/php/php-src/commit/16b3003ffc6393e250f069aa28a78dc5a2c064b2,CWE-125,CVE-2016-10161
php-src,1a23ebc1fff59bf480ca92963b36eba5c1b904c4,583.0,597.0,21.0,php-src,https://github.com/php/php-src/commit/1a23ebc1fff59bf480ca92963b36eba5c1b904c4,CWE-416,CVE-2017-12932
php-src,1bd103df00f49cf4d4ade2cfe3f456ac058a4eae,5.0,0.0,1.0,php-src,https://github.com/php/php-src/commit/1bd103df00f49cf4d4ade2cfe3f456ac058a4eae?w=1,CWE-787,CVE-2016-7127
php-src,1cda0d7c2ffb62d8331c64e703131d9cabdc03ea,259.0,253.0,107.0,php-src,https://github.com/php/php-src/commit/1cda0d7c2ffb62d8331c64e703131d9cabdc03ea,CWE-189,CVE-2016-10158
php-src,2938329ce19cb8c4197dec146c3ec887c6f61d01,150.0,43.0,13.0,php-src,https://github.com/php/php-src/commit/2938329ce19cb8c4197dec146c3ec887c6f61d01,CWE-189,CVE-2014-2020
php-src,2fefae47716d501aec41c1102f3fd4531f070b05,160.0,123.0,19.0,php-src,https://github.com/php/php-src/commit/2fefae47716d501aec41c1102f3fd4531f070b05,CWE-119,CVE-2014-3597
php-src,426aeb2808955ee3d3f52e0cfb102834cdb836a5,432.0,348.0,40.0,php-src,https://github.com/php/php-src/commit/426aeb2808955ee3d3f52e0cfb102834cdb836a5?w=1,CWE-20,CVE-2016-7129
php-src,4cc0286f2f3780abc6084bcdae5dce595daa3c12,74.0,164.0,56.0,php-src,https://github.com/php/php-src/commit/4cc0286f2f3780abc6084bcdae5dce595daa3c12,CWE-190,CVE-2017-5340
php-src,523f230c831d7b33353203fa34aee4e92ac12bba,331.0,344.0,29.0,php-src,https://github.com/php/php-src/commit/523f230c831d7b33353203fa34aee4e92ac12bba,CWE-119,CVE-2018-7584
php-src,5b597a2e5b28e2d5a52fc1be13f425f08f47cb62,154.0,168.0,45.0,php-src,https://github.com/php/php-src/commit/5b597a2e5b28e2d5a52fc1be13f425f08f47cb62?w=1,CWE-415,CVE-2016-5768
php-src,6045de69c7dedcba3eadf7c4bba424b19c81d00d,463.0,369.0,39.0,php-src,https://github.com/php/php-src/commit/6045de69c7dedcba3eadf7c4bba424b19c81d00d,CWE-476,CVE-2016-9934
php-src,61cdd1255d5b9c8453be71aacbbf682796ac77d4,60.0,73.0,14.0,php-src,https://github.com/php/php-src/commit/61cdd1255d5b9c8453be71aacbbf682796ac77d4,CWE-119,CVE-2016-7480
php-src,698a691724c0a949295991e5df091ce16f899e02,6.0,2.0,1.0,php-src,https://github.com/php/php-src/commit/698a691724c0a949295991e5df091ce16f899e02?w=1,CWE-476,CVE-2016-7130
php-src,6a7cc8ff85827fa9ac715b3a83c2d9147f33cd43,840.0,961.0,18.0,php-src,https://github.com/php/php-src/commit/6a7cc8ff85827fa9ac715b3a83c2d9147f33cd43?w=1,CWE-119,CVE-2016-7411
php-src,6c5211a0cef0cc2854eaa387e0eb036e012904d0,391.0,337.0,44.0,php-src,https://github.com/php/php-src/commit/6c5211a0cef0cc2854eaa387e0eb036e012904d0?w=1,CWE-190,CVE-2016-5769
php-src,7245bff300d3fa8bacbef7897ff080a6f1c23eba,932.0,983.0,112.0,php-src,https://github.com/php/php-src/commit/7245bff300d3fa8bacbef7897ff080a6f1c23eba?w=1,CWE-190,CVE-2016-5770
php-src,72dbb7f416160f490c4e9987040989a10ad431c7,97.0,106.0,21.0,php-src,https://github.com/php/php-src/commit/72dbb7f416160f490c4e9987040989a10ad431c7?w=1,CWE-119,CVE-2016-7134
php-src,7722455726bec8c53458a32851d2a87982cf0eac,7.0,0.0,1.0,php-src,https://github.com/php/php-src/commit/7722455726bec8c53458a32851d2a87982cf0eac?w=1,CWE-190,CVE-2016-5766
php-src,7a1aac3343af85b4af4df5f8844946eaa27394ab,8.0,8.0,6.0,libgd,https://github.com/php/php-src/commit/7a1aac3343af85b4af4df5f8844946eaa27394ab?w=1,CWE-125,CVE-2013-7456
php-src,8763c6090d627d8bb0ee1d030c30e58f406be9ce,1045.0,1180.0,84.0,php-src,https://github.com/php/php-src/commit/8763c6090d627d8bb0ee1d030c30e58f406be9ce?w=1,CWE-74,CVE-2016-7125
php-src,8d2539fa0faf3f63e1d1e7635347c5b9e777d47b,375.0,449.0,40.0,php-src,https://github.com/php/php-src/commit/8d2539fa0faf3f63e1d1e7635347c5b9e777d47b,CWE-476,CVE-2016-10162
php-src,97eff7eb57fc2320c267a949cffd622c38712484,247.0,253.0,53.0,php-src,https://github.com/php/php-src/commit/97eff7eb57fc2320c267a949cffd622c38712484?w=1,CWE-125,CVE-2016-5093
php-src,a44c89e8af7c2410f4bfc5e097be2a5d0639a60c,426.0,334.0,44.0,php-src,https://github.com/php/php-src/commit/a44c89e8af7c2410f4bfc5e097be2a5d0639a60c?w=1,CWE-415,CVE-2016-5772
php-src,abd159cce48f3e34f08e4751c568e09677d5ec9c,528.0,573.0,97.0,php-src,https://github.com/php/php-src/commit/abd159cce48f3e34f08e4751c568e09677d5ec9c?w=1,CWE-190,CVE-2016-5096
php-src,b2af4e8868726a040234de113436c6e4f6372d17,35.0,77.0,10.0,php-src,https://github.com/php/php-src/commit/b2af4e8868726a040234de113436c6e4f6372d17,CWE-416,CVE-2016-9936
php-src,b88393f08a558eec14964a55d3c680fe67407712,436.0,350.0,41.0,php-src,https://github.com/php/php-src/commit/b88393f08a558eec14964a55d3c680fe67407712?w=1,CWE-416,CVE-2016-7413
php-src,bab0b99f376dac9170ac81382a5ed526938d595a,46.0,52.0,5.0,php-src,https://github.com/php/php-src/commit/bab0b99f376dac9170ac81382a5ed526938d595a,CWE-918,CVE-2017-7272
php-src,c395c6e5d7e8df37a21265ff76e48fe75ceb5ae6,28.0,95.0,10.0,php-src,https://github.com/php/php-src/commit/c395c6e5d7e8df37a21265ff76e48fe75ceb5ae6?w=1,CWE-190,CVE-2016-5767
php-src,c4cca4c20e75359c9a13a1f9a36cb7b4e9601d29,10.0,9.0,6.0,php-src,https://github.com/php/php-src/commit/c4cca4c20e75359c9a13a1f9a36cb7b4e9601d29?w=1,CWE-119,CVE-2016-7418
php-src,f6aef68089221c5ea047d4a74224ee3deead99a6,839.0,1119.0,92.0,php-src,https://github.com/php/php-src/commit/f6aef68089221c5ea047d4a74224ee3deead99a6?w=1,CWE-416,CVE-2016-5773
php-src,fb58e69a84f4fde603a630d2c9df2fa3be16d846,3503.0,3602.0,82.0,php-src,https://github.com/php/php-src/commit/fb58e69a84f4fde603a630d2c9df2fa3be16d846,CWE-20,CVE-2013-3735
qemu,30663fd26c0307e414622c7a8607fbc04f92ec14,7.0,0.0,1.0,qemu,https://github.com/qemu/qemu/commit/30663fd26c0307e414622c7a8607fbc04f92ec14,CWE-94,CVE-2017-8284
qemu,7285477ab11831b1cf56e45878a89170dd06d9b9,33.0,11.0,8.0,qemu,https://github.com/bonzini/qemu/commit/7285477ab11831b1cf56e45878a89170dd06d9b9,CWE-119,CVE-2011-3346
radare2,041e53cab7ca33481ae45ecd65ad596976d78e68,3.0,0.0,1.0,radare2,https://github.com/radare/radare2/commit/041e53cab7ca33481ae45ecd65ad596976d78e68,CWE-125,CVE-2018-11375
radare2,21a6f570ba33fa9f52f1bba87f07acc4e8c178f4,5.0,1.0,2.0,radare2,https://github.com/radare/radare2/commit/21a6f570ba33fa9f52f1bba87f07acc4e8c178f4,CWE-119,CVE-2017-15385
radare2,44ded3ff35b8264f54b5a900cab32ec489d9e5b9,6.0,1.0,1.0,radare2,https://github.com/radare/radare2/commit/44ded3ff35b8264f54b5a900cab32ec489d9e5b9,CWE-125,CVE-2017-15932
radare2,60208765887f5f008b3b9a883f3addc8bdb9c134,11.0,5.0,3.0,radare2,https://github.com/radare/radare2/commit/60208765887f5f008b3b9a883f3addc8bdb9c134,CWE-125,CVE-2018-11380
radare2,72794dc3523bbd5bb370de3c5857cb736c387e18,7.0,2.0,3.0,radare2,https://github.com/radare/radare2/commit/72794dc3523bbd5bb370de3c5857cb736c387e18,CWE-119,CVE-2017-6194
radare2,90b71c017a7fa9732fe45fd21b245ee051b1f548,5.0,1.0,1.0,radare2,https://github.com/radare/radare2/commit/90b71c017a7fa9732fe45fd21b245ee051b1f548,CWE-416,CVE-2018-12320
radare2,b35530fa0681b27eba084de5527037ebfb397422,3.0,0.0,1.0,radare2,https://github.com/radare/radare2/commit/b35530fa0681b27eba084de5527037ebfb397422,CWE-125,CVE-2018-11377
radare2,bbb4af56003c1afdad67af0c4339267ca38b1017,9.0,3.0,1.0,radare2,https://github.com/radare/radare2/commit/bbb4af56003c1afdad67af0c4339267ca38b1017,CWE-125,CVE-2018-12322
radare2,c57997e76ec70862174a1b3b3aeb62a6f8570e85,7.0,1.0,1.0,radare2,https://github.com/radare/radare2/commit/c57997e76ec70862174a1b3b3aeb62a6f8570e85,CWE-119,CVE-2017-10929
radare2,d04c78773f6959bcb427453f8e5b9824d5ba9eff,3.0,0.0,1.0,radare2,https://github.com/radare/radare2/commit/d04c78773f6959bcb427453f8e5b9824d5ba9eff,CWE-125,CVE-2018-11382
radare2,d1e8ac62c6d978d4662f69116e30230d43033c92,51.0,41.0,8.0,radare2,https://github.com/radare/radare2/commit/d1e8ac62c6d978d4662f69116e30230d43033c92,CWE-416,CVE-2017-7946
radare2,d21e91f075a7a7a8ed23baa5c1bb1fac48313882,1.0,1.0,1.0,radare2,https://github.com/radare/radare2/commit/d21e91f075a7a7a8ed23baa5c1bb1fac48313882,CWE-476,CVE-2017-16359
radare2,d2632f6483a3ceb5d8e0a5fb11142c51c43978b4,127.0,138.0,7.0,radare2,https://github.com/radare/radare2/commit/d2632f6483a3ceb5d8e0a5fb11142c51c43978b4,CWE-125,CVE-2017-7854
radare2,ead645853a63bf83d8386702cad0cf23b31d7eeb,1.0,1.0,1.0,radare2,https://github.com/radare/radare2/commit/ead645853a63bf83d8386702cad0cf23b31d7eeb,CWE-125,CVE-2017-6387
radare2,f41e941341e44aa86edd4483c4487ec09a074257,66.0,66.0,16.0,radare2,https://github.com/radare/radare2/commit/f41e941341e44aa86edd4483c4487ec09a074257,CWE-119,CVE-2017-6448
radare2,fbaf24bce7ea4211e4608b3ab6c1b45702cb243d,4.0,1.0,3.0,radare2,https://github.com/radare/radare2/commit/fbaf24bce7ea4211e4608b3ab6c1b45702cb243d,CWE-476,CVE-2017-16359
redis,1eb08bcd4634ae42ec45e8284923ac048beaa4c3,23.0,23.0,9.0,redis,https://github.com/antirez/redis/commit/1eb08bcd4634ae42ec45e8284923ac048beaa4c3,CWE-190,CVE-2018-11219
rpm,404ef011c300207cdb1e531670384564aae04bdc,23.0,6.0,5.0,rpm,https://github.com/rpm-software-management/rpm/commit/404ef011c300207cdb1e531670384564aae04bdc,CWE-59,CVE-2017-7501
rpm,f2d3be2a8741234faaa96f5fd05fdfdc75779a79,6.0,3.0,3.0,rpm,https://github.com/rpm-software-management/rpm/commit/f2d3be2a8741234faaa96f5fd05fdfdc75779a79,CWE-59,CVE-2017-7500
sleuthkit,114cd3d0aac8bd1aeaf4b33840feb0163d342d5b,18.0,18.0,6.0,sleuthkit,https://github.com/sleuthkit/sleuthkit/commit/114cd3d0aac8bd1aeaf4b33840feb0163d342d5b,CWE-190,CVE-2019-1010065
slurm,92362a92fffe60187df61f99ab11c249d44120ee,221.0,346.0,54.0,slurm,https://github.com/SchedMD/slurm/commit/92362a92fffe60187df61f99ab11c249d44120ee,CWE-284,CVE-2016-10030
src,9476ce1dd37d3c3218d5640b74c34c65e5f4efe5,35.0,8.0,11.0,src,https://github.com/openbsd/src/commit/9476ce1dd37d3c3218d5640b74c34c65e5f4efe5,CWE-426,CVE-2016-10009
tcpdump,26a6799b9ca80508c05cac7a9a3bef922991520b,4.0,0.0,1.0,tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/26a6799b9ca80508c05cac7a9a3bef922991520b,CWE-125,CVE-2017-13018
tcpdump,39582c04cc5e34054b2936b423072fb9df2ff6ef,4.0,0.0,2.0,tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/39582c04cc5e34054b2936b423072fb9df2ff6ef,CWE-125,CVE-2017-13042
tcpdump,3ed82f4ed0095768529afc22b923c8f7171fff70,3.0,3.0,3.0,tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/3ed82f4ed0095768529afc22b923c8f7171fff70,CWE-20,CVE-2015-3138
tcpdump,5d0d76e88ee2d3236d7e032589d6f1d4ec5f7b1e,2.0,1.0,2.0,tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/5d0d76e88ee2d3236d7e032589d6f1d4ec5f7b1e,CWE-125,CVE-2017-13055
tcpdump,99798bd9a41bd3d03fdc1e949810a38967f20ed3,1.0,2.0,1.0,tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/99798bd9a41bd3d03fdc1e949810a38967f20ed3,CWE-125,CVE-2017-12987
tcpdump,9be4e0b5938b705e7e36cfcb110a740c6ff0cb97,177.0,2312.0,1.0,tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/9be4e0b5938b705e7e36cfcb110a740c6ff0cb97,CWE-125,CVE-2017-13000
tcpdump,b20e1639dbac84b3fcb393858521c13ad47a9d70,37.0,15.0,10.0,tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/b20e1639dbac84b3fcb393858521c13ad47a9d70,CWE-125,CVE-2017-13026
